-1.179999999999980842e+00,-5.070000000000003393e-01,0.000000000000000000e+00,-2.270000000000001739e-01,-1.765999999999916303e+00,1.100000000000000283e-02,0.000000000000000000e+00,-2.270000000000001739e-01,-1.765999999999916303e+00,-1.100000000000000283e-02,0.000000000000000000e+00,-2.270000000000001739e-01,-1.387999999999957934e+00,-3.590000000000002633e-01,0.000000000000000000e+00,-1.690000000000001223e-01,-1.493999999999946260e+00,-4.050000000000003042e-01,0.000000000000000000e+00,-1.890000000000001401e-01,-1.451999999999950886e+00,-3.670000000000002705e-01,0.000000000000000000e+00,-1.570000000000001117e-01,-1.765999999999916303e+00,-5.070000000000003393e-01,0.000000000000000000e+00,-8.100000000000005806e-02,-1.765999999999916303e+00,-5.070000000000003393e-01,0.000000000000000000e+00,-6.300000000000004208e-02,-1.765999999999916303e+00,-5.070000000000003393e-01,0.000000000000000000e+00,-8.300000000000005984e-02,-1.677999999999925995e+00,-4.590000000000003522e-01,0.000000000000000000e+00,-2.110000000000001597e-01,-1.669999999999926876e+00,-4.770000000000003681e-01,0.000000000000000000e+00,-1.970000000000001472e-01,-1.685999999999925114e+00,-4.650000000000003575e-01,0.000000000000000000e+00,-2.050000000000001543e-01,-1.765999999999916303e+00,-5.070000000000003393e-01,0.000000000000000000e+00,-2.270000000000001739e-01,-1.765999999999916303e+00,-5.070000000000003393e-01,0.000000000000000000e+00,-2.270000000000001739e-01,-1.765999999999916303e+00,-5.070000000000003393e-01,0.000000000000000000e+00,-2.270000000000001739e-01,-1.765999999999916303e+00,-5.070000000000003393e-01,0.000000000000000000e+00,-2.270000000000001739e-01,-1.765999999999916303e+00,-5.070000000000003393e-01,0.000000000000000000e+00,-2.270000000000001739e-01,-1.765999999999916303e+00,-5.070000000000003393e-01,0.000000000000000000e+00,-2.270000000000001739e-01
-2.761200000000425536e-01,-7.569509999999979311e-01,0.000000000000000000e+00,-4.024709999999996901e-01,-4.132440000000920932e-01,1.642300000000010765e-02,0.000000000000000000e+00,-4.024709999999996901e-01,-4.132440000000920932e-01,-1.642300000000010765e-02,0.000000000000000000e+00,-4.024709999999996901e-01,-3.247920000000312779e-01,-5.359870000000013235e-01,0.000000000000000000e+00,-2.996369999999998202e-01,-3.495959999999935786e-01,-6.046650000000021175e-01,0.000000000000000000e+00,-3.350970000000008664e-01,-3.397680000000933287e-01,-5.479309999999986136e-01,0.000000000000000000e+00,-2.783609999999996365e-01,-4.132440000000920932e-01,-7.569509999999979311e-01,0.000000000000000000e+00,-1.436130000000003237e-01,-4.132440000000920932e-01,-7.569509999999979311e-01,0.000000000000000000e+00,-1.116990000000000066e-01,-4.132440000000920932e-01,-7.569509999999979311e-01,0.000000000000000000e+00,-1.471590000000001508e-01,-3.926520000000304211e-01,-6.852869999999975370e-01,0.000000000000000000e+00,-3.741030000000006295e-01,-3.907800000000265506e-01,-7.121609999999988228e-01,0.000000000000000000e+00,-3.492809999999997861e-01,-3.945240000000178604e-01,-6.942450000000012222e-01,0.000000000000000000e+00,-3.634649999999999270e-01,-4.132440000000920932e-01,-7.569509999999979311e-01,0.000000000000000000e+00,-4.024709999999996901e-01,-4.132440000000920932e-01,-7.569509999999979311e-01,0.000000000000000000e+00,-4.024709999999996901e-01,-4.132440000000920932e-01,-7.569509999999979311e-01,0.000000000000000000e+00,-4.024709999999996901e-01,-4.132440000000920932e-01,-7.569509999999979311e-01,0.000000000000000000e+00,-4.024709999999996901e-01,-4.132440000000920932e-01,-7.569509999999979311e-01,0.000000000000000000e+00,-4.024709999999996901e-01,-4.132440000000920932e-01,-7.569509999999979311e-01,0.000000000000000000e+00,-4.024709999999996901e-01
-9.684920799999769958e-01,-8.801768429999972110e-01,0.000000000000000000e+00,-5.381100829999998503e-01,-1.449455095999933940e+00,1.909653900000002347e-02,0.000000000000000000e+00,-5.381100829999998503e-01,-1.449455095999933940e+00,-1.909653900000002347e-02,0.000000000000000000e+00,-5.381100829999998503e-01,-1.139209327999988641e+00,-6.232415910000007608e-01,0.000000000000000000e+00,-4.006194009999995420e-01,-1.226209464000019400e+00,-7.030998450000005562e-01,0.000000000000000000e+00,-4.480299810000002436e-01,-1.191737711999919291e+00,-6.371299829999987896e-01,0.000000000000000000e+00,-3.721730529999995873e-01,-1.449455095999933940e+00,-8.801768429999972110e-01,0.000000000000000000e+00,-1.920128490000002630e-01,-1.449455095999933940e+00,-8.801768429999972110e-01,0.000000000000000000e+00,-1.493433270000000257e-01,-1.449455095999933940e+00,-8.801768429999972110e-01,0.000000000000000000e+00,-1.967539070000000612e-01,-1.377228567999956077e+00,-7.968464909999997126e-01,0.000000000000000000e+00,-5.001816190000005768e-01,-1.370662519999968687e+00,-8.280953729999982471e-01,0.000000000000000000e+00,-4.669942129999993252e-01,-1.383794615999956346e+00,-8.072627850000015926e-01,0.000000000000000000e+00,-4.859584449999993505e-01,-1.449455095999933940e+00,-8.801768429999972110e-01,0.000000000000000000e+00,-5.381100829999998503e-01,-1.449455095999933940e+00,-8.801768429999972110e-01,0.000000000000000000e+00,-5.381100829999998503e-01,-1.449455095999933940e+00,-8.801768429999972110e-01,0.000000000000000000e+00,-5.381100829999998503e-01,-1.449455095999933940e+00,-8.801768429999972110e-01,0.000000000000000000e+00,-5.381100829999998503e-01,-1.449455095999933940e+00,-8.801768429999972110e-01,0.000000000000000000e+00,-5.381100829999998503e-01,-1.449455095999933940e+00,-8.801768429999972110e-01,0.000000000000000000e+00,-5.381100829999998503e-01
-4.381350667200348825e-01,-9.409271835989980737e-01,0.000000000000000000e+00,-6.429590941589993225e-01,-6.557173964640674590e-01,2.041459372700011807e-02,0.000000000000000000e+00,-6.429590941589993225e-01,-6.557173964640674590e-01,-2.041459372700011807e-02,0.000000000000000000e+00,-6.429590941589993225e-01,-5.153656547520421016e-01,-6.662581043630000366e-01,0.000000000000000000e+00,-4.786787969729993653e-01,-5.547235505760016450e-01,-7.516282235850005877e-01,0.000000000000000000e+00,-5.353271753129998922e-01,-5.391289126080824889e-01,-6.811050816189990753e-01,0.000000000000000000e+00,-4.446897699689996153e-01,-6.557173964640674590e-01,-9.409271835989980737e-01,0.000000000000000000e+00,-2.294259322770002552e-01,-6.557173964640674590e-01,-9.409271835989980737e-01,0.000000000000000000e+00,-1.784423917710000751e-01,-6.557173964640674590e-01,-9.409271835989980737e-01,0.000000000000000000e+00,-2.350907701110000469e-01,-6.230429169120613730e-01,-8.518453200629996225e-01,0.000000000000000000e+00,-5.976403914870001000e-01,-6.200725096800390190e-01,-8.852510188889988196e-01,0.000000000000000000e+00,-5.579865266489992814e-01,-6.260133241440546392e-01,-8.629805530050003171e-01,0.000000000000000000e+00,-5.806458779849990037e-01,-6.557173964640674590e-01,-9.409271835989980737e-01,0.000000000000000000e+00,-6.429590941589993225e-01,-6.557173964640674590e-01,-9.409271835989980737e-01,0.000000000000000000e+00,-6.429590941589993225e-01,-6.557173964640674590e-01,-9.409271835989980737e-01,0.000000000000000000e+00,-6.429590941589993225e-01,-6.557173964640674590e-01,-9.409271835989980737e-01,0.000000000000000000e+00,-6.429590941589993225e-01,-6.557173964640674590e-01,-9.409271835989980737e-01,0.000000000000000000e+00,-6.429590941589993225e-01,-6.557173964640674590e-01,-9.409271835989980737e-01,0.000000000000000000e+00,-6.429590941589993225e-01
-8.443885388924572410e-01,-9.708771015143062844e-01,0.000000000000000000e+00,-7.240073797849068127e-01,-1.263720474308512198e+00,2.106439470741094944e-02,0.000000000000000000e+00,-7.240073797849068127e-01,-1.263720474308512198e+00,-2.106439470741094944e-02,0.000000000000000000e+00,-7.240073797849068127e-01,-9.932299084599416350e-01,-6.874652454509592170e-01,0.000000000000000000e+00,-5.390187100601288028e-01,-1.069081760258775660e+00,-7.755527142274051267e-01,0.000000000000000000e+00,-6.028079065169485995e-01,-1.039027252942203550e+00,-7.027848052381663324e-01,0.000000000000000000e+00,-5.007451921860365252e-01,-1.263720474308512198e+00,-9.708771015143062844e-01,0.000000000000000000e+00,-2.583462456501212090e-01,-1.263720474308512198e+00,-9.708771015143062844e-01,0.000000000000000000e+00,-2.009359688389830700e-01,-1.263720474308512198e+00,-9.708771015143062844e-01,0.000000000000000000e+00,-2.647251652958030887e-01,-1.200749125645357518e+00,-8.789597427910587069e-01,0.000000000000000000e+00,-6.729760226194509976e-01,-1.195024457585092126e+00,-9.134287523122767150e-01,0.000000000000000000e+00,-6.283235850996766736e-01,-1.206473793705642450e+00,-8.904494126314650426e-01,0.000000000000000000e+00,-6.538392636824043036e-01,-1.263720474308512198e+00,-9.708771015143062844e-01,0.000000000000000000e+00,-7.240073797849068127e-01,-1.263720474308512198e+00,-9.708771015143062844e-01,0.000000000000000000e+00,-7.240073797849068127e-01,-1.263720474308512198e+00,-9.708771015143062844e-01,0.000000000000000000e+00,-7.240073797849068127e-01,-1.263720474308512198e+00,-9.708771015143062844e-01,0.000000000000000000e+00,-7.240073797849068127e-01,-1.263720474308512198e+00,-9.708771015143062844e-01,0.000000000000000000e+00,-7.240073797849068127e-01,-1.263720474308512198e+00,-9.708771015143062844e-01,0.000000000000000000e+00,-7.240073797849068127e-01
-5.331983792083745399e-01,-9.856424110465528132e-01,0.000000000000000000e+00,-7.866577045737326301e-01,-7.979901166796887768e-01,2.138474659075354639e-02,0.000000000000000000e+00,-7.866577045737326301e-01,-7.979901166796887768e-01,-2.138474659075354639e-02,0.000000000000000000e+00,-7.866577045737326301e-01,-6.271858901196762925e-01,-6.979203660073229898e-01,0.000000000000000000e+00,-5.856614628764793551e-01,-6.750833716417841135e-01,-7.873474881141109272e-01,0.000000000000000000e+00,-6.549705117376014574e-01,-6.561051242462869748e-01,-7.134729089824159987e-01,0.000000000000000000e+00,-5.440760335598062714e-01,-7.979901166796887768e-01,-9.856424110465528132e-01,0.000000000000000000e+00,-2.807016478875437593e-01,-7.979901166796887768e-01,-9.856424110465528132e-01,0.000000000000000000e+00,-2.183235039125339116e-01,-7.979901166796887768e-01,-9.856424110465528132e-01,0.000000000000000000e+00,-2.876325527736557364e-01,-7.582261697556358371e-01,-8.923271531959918734e-01,0.000000000000000000e+00,-7.312104654848354812e-01,-7.546112654898365912e-01,-9.273203748899524479e-01,0.000000000000000000e+00,-6.826941312820501429e-01,-7.618410740214792698e-01,-9.039915604273123240e-01,0.000000000000000000e+00,-7.104177508264984953e-01,-7.979901166796887768e-01,-9.856424110465528132e-01,0.000000000000000000e+00,-7.866577045737326301e-01,-7.979901166796887768e-01,-9.856424110465528132e-01,0.000000000000000000e+00,-7.866577045737326301e-01,-7.979901166796887768e-01,-9.856424110465528132e-01,0.000000000000000000e+00,-7.866577045737326301e-01,-7.979901166796887768e-01,-9.856424110465528132e-01,0.000000000000000000e+00,-7.866577045737326301e-01,-7.979901166796887768e-01,-9.856424110465528132e-01,0.000000000000000000e+00,-7.866577045737326301e-01,-7.979901166796887768e-01,-9.856424110465528132e-01,0.000000000000000000e+00,-7.866577045737326301e-01
-7.715700415263857526e-01,-9.929217086459505293e-01,0.000000000000000000e+00,-8.350864056354951881e-01,-1.154739570623354528e+00,2.154268006924155154e-02,0.000000000000000000e+00,-8.350864056354951881e-01,-1.154739570623354528e+00,-2.154268006924155154e-02,0.000000000000000000e+00,-8.350864056354951881e-01,-9.075756081683310494e-01,-7.030747404416101132e-01,0.000000000000000000e+00,-6.217163108035184127e-01,-9.768861373223916011e-01,-7.931623116402567453e-01,0.000000000000000000e+00,-6.952922055731660667e-01,-9.494234748273411295e-01,-7.187421441283311507e-01,0.000000000000000000e+00,-5.775707739417301756e-01,-1.154739570623354528e+00,-9.929217086459505293e-01,0.000000000000000000e+00,-2.979823738170713221e-01,-1.154739570623354528e+00,-9.929217086459505293e-01,0.000000000000000000e+00,-2.317640685243887722e-01,-1.154739570623354528e+00,-9.929217086459505293e-01,0.000000000000000000e+00,-3.053399632940359543e-01,-1.097198753967191687e+00,-8.989172865256240819e-01,0.000000000000000000e+00,-7.762256898197779087e-01,-1.091967770634790114e+00,-9.341689448207466384e-01,0.000000000000000000e+00,-7.247225634810245953e-01,-1.102429737299547075e+00,-9.106678392906649711e-01,0.000000000000000000e+00,-7.541529213888834571e-01,-1.154739570623354528e+00,-9.929217086459505293e-01,0.000000000000000000e+00,-8.350864056354951881e-01,-1.154739570623354528e+00,-9.929217086459505293e-01,0.000000000000000000e+00,-8.350864056354951881e-01,-1.154739570623354528e+00,-9.929217086459505293e-01,0.000000000000000000e+00,-8.350864056354951881e-01,-1.154739570623354528e+00,-9.929217086459505293e-01,0.000000000000000000e+00,-8.350864056354951881e-01,-1.154739570623354528e+00,-9.929217086459505293e-01,0.000000000000000000e+00,-8.350864056354951881e-01,-1.154739570623354528e+00,-9.929217086459505293e-01,0.000000000000000000e+00,-8.350864056354951881e-01
-5.889773481907810693e-01,-9.965104023624535845e-01,0.000000000000000000e+00,-8.725217915562377691e-01,-8.814694889025227464e-01,2.162054127413604032e-02,0.000000000000000000e+00,-8.725217915562377691e-01,-8.814694889025227464e-01,-2.162054127413604032e-02,0.000000000000000000e+00,-8.725217915562377691e-01,-6.927970841430479698e-01,-7.056158470377137393e-01,0.000000000000000000e+00,-6.495867082511197488e-01,-7.457052188110567803e-01,-7.960290196386465844e-01,0.000000000000000000e+00,-7.264608749080574412e-01,-7.247416182822467023e-01,-7.213398770552672534e-01,0.000000000000000000e+00,-6.034622082569575108e-01,-8.814694889025227464e-01,-9.965104023624535845e-01,0.000000000000000000e+00,-3.113403749605961890e-01,-8.814694889025227464e-01,-9.965104023624535845e-01,0.000000000000000000e+00,-2.421536249693524712e-01,-8.814694889025227464e-01,-9.965104023624535845e-01,0.000000000000000000e+00,-3.190277916262898583e-01,-8.375457544611371041e-01,-9.021662222571326106e-01,0.000000000000000000e+00,-8.110224582306883034e-01,-8.335526876937624507e-01,-9.375452897966281007e-01,0.000000000000000000e+00,-7.572105415708320075e-01,-8.415388212285509484e-01,-9.139592447702977740e-01,0.000000000000000000e+00,-7.879602082336070179e-01,-8.814694889025227464e-01,-9.965104023624535845e-01,0.000000000000000000e+00,-8.725217915562377691e-01,-8.814694889025227464e-01,-9.965104023624535845e-01,0.000000000000000000e+00,-8.725217915562377691e-01,-8.814694889025227464e-01,-9.965104023624535845e-01,0.000000000000000000e+00,-8.725217915562377691e-01,-8.814694889025227464e-01,-9.965104023624535845e-01,0.000000000000000000e+00,-8.725217915562377691e-01,-8.814694889025227464e-01,-9.965104023624535845e-01,0.000000000000000000e+00,-8.725217915562377691e-01,-8.814694889025227464e-01,-9.965104023624535845e-01,0.000000000000000000e+00,-8.725217915562377691e-01
-7.288433512858623065e-01,-9.982796283646896418e-01,0.000000000000000000e+00,-9.014593448729718572e-01,-1.090794371500665161e+00,2.165892684814911887e-02,0.000000000000000000e+00,-9.014593448729718572e-01,-1.090794371500665161e+00,-2.165892684814911887e-02,0.000000000000000000e+00,-9.014593448729718572e-01,-8.573174335464255336e-01,-7.068686125895928818e-01,0.000000000000000000e+00,-6.711305254781155805e-01,-9.227898023907288305e-01,-7.974423066818527861e-01,0.000000000000000000e+00,-7.505542563039284687e-01,-8.968479203957973045e-01,-7.226205593882466527e-01,0.000000000000000000e+00,-6.234762869826281362e-01,-1.090794371500665161e+00,-9.982796283646896418e-01,0.000000000000000000e+00,-3.216661098445408040e-01,-1.090794371500665161e+00,-9.982796283646896418e-01,0.000000000000000000e+00,-2.501847521013094711e-01,-1.090794371500665161e+00,-9.982796283646896418e-01,0.000000000000000000e+00,-3.296084829271220817e-01,-1.036439952082770288e+00,-9.037679475727664613e-01,0.000000000000000000e+00,-8.379203602123221906e-01,-1.031498641226582524e+00,-9.392098278697376124e-01,0.000000000000000000e+00,-7.823237486342530245e-01,-1.041381262938928964e+00,-9.155819076717568450e-01,0.000000000000000000e+00,-8.140932409645781354e-01,-1.090794371500665161e+00,-9.982796283646896418e-01,0.000000000000000000e+00,-9.014593448729718572e-01,-1.090794371500665161e+00,-9.982796283646896418e-01,0.000000000000000000e+00,-9.014593448729718572e-01,-1.090794371500665161e+00,-9.982796283646896418e-01,0.000000000000000000e+00,-9.014593448729718572e-01,-1.090794371500665161e+00,-9.982796283646896418e-01,0.000000000000000000e+00,-9.014593448729718572e-01,-1.090794371500665161e+00,-9.982796283646896418e-01,0.000000000000000000e+00,-9.014593448729718572e-01,-1.090794371500665161e+00,-9.982796283646896418e-01,0.000000000000000000e+00,-9.014593448729718572e-01
-6.217059929150230424e-01,-9.991518567837920362e-01,0.000000000000000000e+00,-9.238280735868071858e-01,-9.304515114304877654e-01,2.167785093613756181e-02,0.000000000000000000e+00,-9.238280735868071858e-01,-9.304515114304877654e-01,-2.167785093613756181e-02,0.000000000000000000e+00,-9.238280735868071858e-01,-7.312948459034436244e-01,-7.074862260066693276e-01,0.000000000000000000e+00,-6.877838961945834662e-01,-7.871430113687118979e-01,-7.981390571941533452e-01,0.000000000000000000e+00,-7.691784401229366797e-01,-7.650144929768251112e-01,-7.232519357784055192e-01,0.000000000000000000e+00,-6.389471698375716047e-01,-9.304515114304877654e-01,-9.991518567837920362e-01,0.000000000000000000e+00,-3.296479029098300928e-01,-9.304515114304877654e-01,-9.991518567837920362e-01,0.000000000000000000e+00,-2.563928133743121895e-01,-9.304515114304877654e-01,-9.991518567837920362e-01,0.000000000000000000e+00,-3.377873573026653475e-01,-8.840869967045943412e-01,-9.045575981533739984e-01,0.000000000000000000e+00,-8.587124384441250369e-01,-8.798720408204352417e-01,-9.400304451397806238e-01,0.000000000000000000e+00,-8.017362576942775876e-01,-8.883019525887825285e-01,-9.163818804821761699e-01,0.000000000000000000e+00,-8.342940752656189396e-01,-9.304515114304877654e-01,-9.991518567837920362e-01,0.000000000000000000e+00,-9.238280735868071858e-01,-9.304515114304877654e-01,-9.991518567837920362e-01,0.000000000000000000e+00,-9.238280735868071858e-01,-9.304515114304877654e-01,-9.991518567837920362e-01,0.000000000000000000e+00,-9.238280735868071858e-01,-9.304515114304877654e-01,-9.991518567837920362e-01,0.000000000000000000e+00,-9.238280735868071858e-01,-9.304515114304877654e-01,-9.991518567837920362e-01,0.000000000000000000e+00,-9.238280735868071858e-01,-9.304515114304877654e-01,-9.991518567837920362e-01,0.000000000000000000e+00,-9.238280735868071858e-01
